price,quantity,type,timestamp
532.0,36879.2817,0,2022-05-21 23:06:03
531.9,20024.6981,0,2022-05-21 23:06:03
532.7,30774.4025,1,2022-05-21 23:06:03
532.8,53131.2214,1,2022-05-21 23:06:03
532.9,28061.2072,1,2022-05-21 23:06:03
533.0,51870.5421,1,2022-05-21 23:06:03
533.1,46268.7293,1,2022-05-21 23:06:03
532.6,6572.1599,0,2022-05-21 23:06:06
532.5,19247.7117,0,2022-05-21 23:06:06
532.4,16752.9764,0,2022-05-21 23:06:06
532.3,43837.5921,0,2022-05-21 23:06:06
532.2,79231.8273,0,2022-05-21 23:06:06
532.9,125.6071,1,2022-05-21 23:06:06
533.0,16239.2209,1,2022-05-21 23:06:06
533.1,65406.1093,1,2022-05-21 23:06:06
533.2,24242.5458,1,2022-05-21 23:06:06
533.3,38490.3348,1,2022-05-21 23:06:06
532.6,6572.1599,0,2022-05-21 23:06:08
532.5,19247.7117,0,2022-05-21 23:06:08
532.4,16752.9764,0,2022-05-21 23:06:08
532.3,43837.5921,0,2022-05-21 23:06:08
532.2,79231.8273,0,2022-05-21 23:06:08
532.9,13.0156,1,2022-05-21 23:06:08
533.0,16239.2209,1,2022-05-21 23:06:08
533.1,65406.1093,1,2022-05-21 23:06:08
533.2,24242.5458,1,2022-05-21 23:06:08
533.3,38490.3348,1,2022-05-21 23:06:08
532.6,6572.1599,0,2022-05-21 23:06:10
532.5,19247.7117,0,2022-05-21 23:06:10
532.4,16752.9764,0,2022-05-21 23:06:10
532.3,43837.5921,0,2022-05-21 23:06:10
532.2,79231.8273,0,2022-05-21 23:06:10
532.9,13.0156,1,2022-05-21 23:06:10
533.0,16239.2209,1,2022-05-21 23:06:10
533.1,65406.1093,1,2022-05-21 23:06:10
533.2,24242.5458,1,2022-05-21 23:06:10
533.3,38490.3348,1,2022-05-21 23:06:10
532.6,6572.1599,0,2022-05-21 23:06:12
532.5,19247.7117,0,2022-05-21 23:06:12
532.4,16752.9764,0,2022-05-21 23:06:12
532.3,43837.5921,0,2022-05-21 23:06:12
532.2,79231.8273,0,2022-05-21 23:06:12
532.9,13.0156,1,2022-05-21 23:06:12
533.0,16239.2209,1,2022-05-21 23:06:12
533.1,65406.1093,1,2022-05-21 23:06:12
533.2,24242.5458,1,2022-05-21 23:06:12
533.3,38490.3348,1,2022-05-21 23:06:12
532.6,6572.1599,0,2022-05-21 23:06:15
532.5,19247.7117,0,2022-05-21 23:06:15
532.4,16752.9764,0,2022-05-21 23:06:15
532.3,43837.5921,0,2022-05-21 23:06:15
532.2,79231.8273,0,2022-05-21 23:06:15
532.9,13.0156,1,2022-05-21 23:06:15
533.0,16239.2209,1,2022-05-21 23:06:15
533.1,65406.1093,1,2022-05-21 23:06:15
533.2,24242.5458,1,2022-05-21 23:06:15
533.3,38490.3348,1,2022-05-21 23:06:15
532.6,6572.1599,0,2022-05-21 23:06:17
532.5,19247.7117,0,2022-05-21 23:06:17
532.4,16752.9764,0,2022-05-21 23:06:17
532.3,43837.5921,0,2022-05-21 23:06:17
532.2,79231.8273,0,2022-05-21 23:06:17
532.9,13.0156,1,2022-05-21 23:06:17
533.0,16239.2209,1,2022-05-21 23:06:17
533.1,65406.1093,1,2022-05-21 23:06:17
533.2,24242.5458,1,2022-05-21 23:06:17
533.3,38490.3348,1,2022-05-21 23:06:17
532.6,6572.1599,0,2022-05-21 23:06:19
532.5,19247.7117,0,2022-05-21 23:06:19
532.4,16752.9764,0,2022-05-21 23:06:19
532.3,43837.5921,0,2022-05-21 23:06:19
532.2,79231.8273,0,2022-05-21 23:06:19
532.9,13.0156,1,2022-05-21 23:06:19
533.0,16239.2209,1,2022-05-21 23:06:19
533.1,65406.1093,1,2022-05-21 23:06:19
533.2,24242.5458,1,2022-05-21 23:06:19
533.3,38490.3348,1,2022-05-21 23:06:19
532.5,6205.7242,0,2022-05-21 23:06:21
532.4,17790.8436,0,2022-05-21 23:06:21
532.3,6384.4086,0,2022-05-21 23:06:21
532.2,65231.8273,0,2022-05-21 23:06:21
532.1,2342.2988,0,2022-05-21 23:06:21
532.7,5104.3629,1,2022-05-21 23:06:21
532.9,4324.2,1,2022-05-21 23:06:21
533.0,34562.1747,1,2022-05-21 23:06:21
533.1,5506.2963,1,2022-05-21 23:06:21
533.2,39268.8638,1,2022-05-21 23:06:21
532.5,4117.3968,0,2022-05-21 23:06:23
532.4,16752.9764,0,2022-05-21 23:06:23
532.3,6384.4086,0,2022-05-21 23:06:23
532.2,65231.8273,0,2022-05-21 23:06:23
532.1,2342.2988,0,2022-05-21 23:06:23
532.9,4324.2,1,2022-05-21 23:06:23
533.0,36408.1435,1,2022-05-21 23:06:23
533.1,5506.2963,1,2022-05-21 23:06:23
533.2,39268.8638,1,2022-05-21 23:06:23
533.3,1072.2143,1,2022-05-21 23:06:23
532.5,4117.3968,0,2022-05-21 23:06:26
532.4,16752.9764,0,2022-05-21 23:06:26
532.3,6384.4086,0,2022-05-21 23:06:26
532.2,65231.8273,0,2022-05-21 23:06:26
532.1,2342.2988,0,2022-05-21 23:06:26
532.9,4324.2,1,2022-05-21 23:06:26
533.0,112892.4921,1,2022-05-21 23:06:26
533.1,5506.2963,1,2022-05-21 23:06:26
533.2,76722.0473,1,2022-05-21 23:06:26
533.3,1072.2143,1,2022-05-21 23:06:26
532.7,3827.6959,0,2022-05-21 23:06:28
532.6,16209.0549,0,2022-05-21 23:06:28
532.5,4117.3968,0,2022-05-21 23:06:28
532.4,17761.3969,0,2022-05-21 23:06:28
532.3,6384.4086,0,2022-05-21 23:06:28
532.9,13.0156,1,2022-05-21 23:06:28
533.0,22140.3997,1,2022-05-21 23:06:28
533.1,4539.6579,1,2022-05-21 23:06:28
533.2,245689.958,1,2022-05-21 23:06:28
533.3,1072.2143,1,2022-05-21 23:06:28
532.7,3827.6959,0,2022-05-21 23:06:30
532.6,18633.6629,0,2022-05-21 23:06:30
532.5,6305.6496,0,2022-05-21 23:06:30
532.4,17761.3969,0,2022-05-21 23:06:30
532.3,43837.5921,0,2022-05-21 23:06:30
532.9,13.0156,1,2022-05-21 23:06:30
533.0,22140.3997,1,2022-05-21 23:06:30
533.1,4539.6579,1,2022-05-21 23:06:30
533.2,208236.7745,1,2022-05-21 23:06:30
533.3,38525.3978,1,2022-05-21 23:06:30
532.7,3827.6959,0,2022-05-21 23:06:32
532.6,18633.6629,0,2022-05-21 23:06:32
532.5,6305.6496,0,2022-05-21 23:06:32
532.4,17761.3969,0,2022-05-21 23:06:32
532.3,43837.5921,0,2022-05-21 23:06:32
532.9,13.0156,1,2022-05-21 23:06:32
533.0,20294.4309,1,2022-05-21 23:06:32
533.1,4539.6579,1,2022-05-21 23:06:32
533.2,208236.7745,1,2022-05-21 23:06:32
533.3,38525.3978,1,2022-05-21 23:06:32
532.7,3827.6959,0,2022-05-21 23:06:35
532.6,18633.6629,0,2022-05-21 23:06:35
532.5,6305.6496,0,2022-05-21 23:06:35
532.4,17761.3969,0,2022-05-21 23:06:35
532.3,55837.5921,0,2022-05-21 23:06:35
532.9,13.0156,1,2022-05-21 23:06:35
533.0,17690.9593,1,2022-05-21 23:06:35
533.1,4539.6579,1,2022-05-21 23:06:35
533.2,208236.7745,1,2022-05-21 23:06:35
533.4,37598.7465,1,2022-05-21 23:06:35
532.7,3827.6959,0,2022-05-21 23:06:37
532.6,18633.6629,0,2022-05-21 23:06:37
532.5,6305.6496,0,2022-05-21 23:06:37
532.4,17761.3969,0,2022-05-21 23:06:37
532.3,55837.5921,0,2022-05-21 23:06:37
532.9,13.0156,1,2022-05-21 23:06:37
533.0,17690.9593,1,2022-05-21 23:06:37
533.1,4539.6579,1,2022-05-21 23:06:37
533.2,115539.7745,1,2022-05-21 23:06:37
533.4,37598.7465,1,2022-05-21 23:06:37
532.8,1120.5065,0,2022-05-21 23:06:39
532.7,5732.8852,0,2022-05-21 23:06:39
532.6,18633.6629,0,2022-05-21 23:06:39
532.5,6305.6496,0,2022-05-21 23:06:39
532.4,17761.3969,0,2022-05-21 23:06:39
532.9,13.0156,1,2022-05-21 23:06:39
533.0,400.0,1,2022-05-21 23:06:39
533.1,4539.6579,1,2022-05-21 23:06:39
533.2,115539.7745,1,2022-05-21 23:06:39
533.4,37598.7465,1,2022-05-21 23:06:39
532.7,10322.1772,0,2022-05-21 23:06:41
532.6,18633.6629,0,2022-05-21 23:06:41
532.5,6305.6496,0,2022-05-21 23:06:41
532.4,17761.3969,0,2022-05-21 23:06:41
532.3,97258.8353,0,2022-05-21 23:06:41
532.9,13.0156,1,2022-05-21 23:06:41
533.0,400.0,1,2022-05-21 23:06:41
533.1,4539.6579,1,2022-05-21 23:06:41
533.2,115539.7745,1,2022-05-21 23:06:41
533.4,37598.7465,1,2022-05-21 23:06:41
532.7,11529.2807,0,2022-05-21 23:06:44
532.6,18633.6629,0,2022-05-21 23:06:44
532.5,6305.6496,0,2022-05-21 23:06:44
532.4,17761.3969,0,2022-05-21 23:06:44
532.3,97040.0078,0,2022-05-21 23:06:44
532.9,13.0156,1,2022-05-21 23:06:44
533.0,400.0,1,2022-05-21 23:06:44
533.1,4539.6579,1,2022-05-21 23:06:44
533.2,39268.8638,1,2022-05-21 23:06:44
533.3,249660.5244,1,2022-05-21 23:06:44
532.7,11529.2807,0,2022-05-21 23:06:46
532.6,18633.6629,0,2022-05-21 23:06:46
532.5,6305.6496,0,2022-05-21 23:06:46
532.4,17761.3969,0,2022-05-21 23:06:46
532.3,97040.0078,0,2022-05-21 23:06:46
532.9,13.0156,1,2022-05-21 23:06:46
533.0,400.0,1,2022-05-21 23:06:46
533.1,4539.6579,1,2022-05-21 23:06:46
533.2,39268.8638,1,2022-05-21 23:06:46
533.3,249660.5244,1,2022-05-21 23:06:46
532.7,11529.2807,0,2022-05-21 23:06:48
532.6,18633.6629,0,2022-05-21 23:06:48
532.5,6305.6496,0,2022-05-21 23:06:48
532.4,17761.3969,0,2022-05-21 23:06:48
532.3,97040.0078,0,2022-05-21 23:06:48
532.9,13.0156,1,2022-05-21 23:06:48
533.0,400.0,1,2022-05-21 23:06:48
533.1,4539.6579,1,2022-05-21 23:06:48
533.2,39268.8638,1,2022-05-21 23:06:48
533.3,249660.5244,1,2022-05-21 23:06:48
532.7,9624.0914,0,2022-05-21 23:06:50
532.6,18633.6629,0,2022-05-21 23:06:50
532.5,6305.6496,0,2022-05-21 23:06:50
532.4,17761.3969,0,2022-05-21 23:06:50
532.3,95258.8353,0,2022-05-21 23:06:50
532.9,13.0156,1,2022-05-21 23:06:50
533.0,400.0,1,2022-05-21 23:06:50
533.1,4539.6579,1,2022-05-21 23:06:50
533.2,39268.8638,1,2022-05-21 23:06:50
533.3,249660.5244,1,2022-05-21 23:06:50
532.9,19986.9844,0,2022-05-21 23:06:52
532.7,9624.0914,0,2022-05-21 23:06:52
532.6,18633.6629,0,2022-05-21 23:06:52
532.5,6305.6496,0,2022-05-21 23:06:52
532.4,17761.3969,0,2022-05-21 23:06:52
533.0,400.0,1,2022-05-21 23:06:52
533.1,4539.6579,1,2022-05-21 23:06:52
533.2,39268.8638,1,2022-05-21 23:06:52
533.3,249660.5244,1,2022-05-21 23:06:52
533.4,37598.7465,1,2022-05-21 23:06:52
532.9,19986.9844,0,2022-05-21 23:06:55
532.7,9624.0914,0,2022-05-21 23:06:55
532.6,18633.6629,0,2022-05-21 23:06:55
532.5,6305.6496,0,2022-05-21 23:06:55
532.4,17761.3969,0,2022-05-21 23:06:55
533.0,400.0,1,2022-05-21 23:06:55
533.1,4539.6579,1,2022-05-21 23:06:55
533.2,39268.8638,1,2022-05-21 23:06:55
533.3,249660.5244,1,2022-05-21 23:06:55
533.4,37598.7465,1,2022-05-21 23:06:55
532.9,19986.9844,0,2022-05-21 23:06:57
532.7,9624.0914,0,2022-05-21 23:06:57
532.6,18633.6629,0,2022-05-21 23:06:57
532.5,6305.6496,0,2022-05-21 23:06:57
532.4,17761.3969,0,2022-05-21 23:06:57
533.0,400.0,1,2022-05-21 23:06:57
533.1,4539.6579,1,2022-05-21 23:06:57
533.2,39268.8638,1,2022-05-21 23:06:57
533.3,249660.5244,1,2022-05-21 23:06:57
533.4,37598.7465,1,2022-05-21 23:06:57
532.7,5034.7994,0,2022-05-21 23:06:59
532.5,4117.3968,0,2022-05-21 23:06:59
532.4,17761.3969,0,2022-05-21 23:06:59
532.3,6384.4086,0,2022-05-21 23:06:59
532.2,102685.0108,0,2022-05-21 23:06:59
532.9,42277.3998,1,2022-05-21 23:06:59
533.0,44873.5353,1,2022-05-21 23:06:59
533.1,5626.2282,1,2022-05-21 23:06:59
533.2,39268.8638,1,2022-05-21 23:06:59
533.3,92301.1641,1,2022-05-21 23:06:59
532.7,5034.7994,0,2022-05-21 23:07:01
532.5,4117.3968,0,2022-05-21 23:07:01
532.4,17761.3969,0,2022-05-21 23:07:01
532.3,6384.4086,0,2022-05-21 23:07:01
532.2,65231.8273,0,2022-05-21 23:07:01
532.9,41689.7824,1,2022-05-21 23:07:01
533.0,37615.1037,1,2022-05-21 23:07:01
533.1,43079.4117,1,2022-05-21 23:07:01
533.2,43423.8638,1,2022-05-21 23:07:01
533.3,92301.1641,1,2022-05-21 23:07:01
532.7,5034.7994,0,2022-05-21 23:07:04
532.6,1116.5388,0,2022-05-21 23:07:04
532.5,6123.587,0,2022-05-21 23:07:04
532.4,17761.3969,0,2022-05-21 23:07:04
532.3,6384.4086,0,2022-05-21 23:07:04
532.9,15057.1108,1,2022-05-21 23:07:04
533.0,37615.1037,1,2022-05-21 23:07:04
533.1,41992.8414,1,2022-05-21 23:07:04
533.2,131150.8866,1,2022-05-21 23:07:04
533.3,1020.6283,1,2022-05-21 23:07:04
532.7,5034.7994,0,2022-05-21 23:07:06
532.6,3564.5941,0,2022-05-21 23:07:06
532.5,6123.587,0,2022-05-21 23:07:06
532.4,17761.3969,0,2022-05-21 23:07:06
532.3,6384.4086,0,2022-05-21 23:07:06
533.0,37615.1037,1,2022-05-21 23:07:06
533.1,4539.6579,1,2022-05-21 23:07:06
533.2,168604.0701,1,2022-05-21 23:07:06
533.3,1020.6283,1,2022-05-21 23:07:06
533.4,4300.563,1,2022-05-21 23:07:06
532.7,5034.7994,0,2022-05-21 23:07:08
532.6,3564.5941,0,2022-05-21 23:07:08
532.5,6123.587,0,2022-05-21 23:07:08
532.4,17761.3969,0,2022-05-21 23:07:08
532.3,6384.4086,0,2022-05-21 23:07:08
533.0,35559.1669,1,2022-05-21 23:07:08
533.1,4539.6579,1,2022-05-21 23:07:08
533.2,168604.0701,1,2022-05-21 23:07:08
533.3,1020.6283,1,2022-05-21 23:07:08
533.4,4300.563,1,2022-05-21 23:07:08
532.7,5034.7994,0,2022-05-21 23:07:10
532.6,3564.5941,0,2022-05-21 23:07:10
532.5,6123.587,0,2022-05-21 23:07:10
532.4,17761.3969,0,2022-05-21 23:07:10
532.3,6384.4086,0,2022-05-21 23:07:10
533.0,35559.1669,1,2022-05-21 23:07:10
533.1,4539.6579,1,2022-05-21 23:07:10
533.2,168604.0701,1,2022-05-21 23:07:10
533.3,1020.6283,1,2022-05-21 23:07:10
533.4,4300.563,1,2022-05-21 23:07:10
532.7,5557.0436,0,2022-05-21 23:07:13
532.6,3564.5941,0,2022-05-21 23:07:13
532.5,6123.587,0,2022-05-21 23:07:13
532.4,17761.3969,0,2022-05-21 23:07:13
532.3,43837.5921,0,2022-05-21 23:07:13
533.0,35559.1669,1,2022-05-21 23:07:13
533.1,4539.6579,1,2022-05-21 23:07:13
533.2,76722.0473,1,2022-05-21 23:07:13
533.3,1020.6283,1,2022-05-21 23:07:13
533.4,4300.563,1,2022-05-21 23:07:13
532.7,5557.0436,0,2022-05-21 23:07:15
532.6,3564.5941,0,2022-05-21 23:07:15
532.5,6123.587,0,2022-05-21 23:07:15
532.4,17761.3969,0,2022-05-21 23:07:15
532.3,43837.5921,0,2022-05-21 23:07:15
533.0,35559.1669,1,2022-05-21 23:07:15
533.1,4539.6579,1,2022-05-21 23:07:15
533.2,157747.0701,1,2022-05-21 23:07:15
533.3,1020.6283,1,2022-05-21 23:07:15
533.4,4300.563,1,2022-05-21 23:07:15
532.7,5557.0436,0,2022-05-21 23:07:17
532.6,2448.0553,0,2022-05-21 23:07:17
532.5,6123.587,0,2022-05-21 23:07:17
532.4,17761.3969,0,2022-05-21 23:07:17
532.3,6384.4086,0,2022-05-21 23:07:17
533.0,25559.1669,1,2022-05-21 23:07:17
533.1,4539.6579,1,2022-05-21 23:07:17
533.2,157747.0701,1,2022-05-21 23:07:17
533.3,1020.6283,1,2022-05-21 23:07:17
533.4,4300.563,1,2022-05-21 23:07:17
532.7,5557.0436,0,2022-05-21 23:07:19
532.6,2448.0553,0,2022-05-21 23:07:19
532.5,6123.587,0,2022-05-21 23:07:19
532.4,17761.3969,0,2022-05-21 23:07:19
532.3,6384.4086,0,2022-05-21 23:07:19
533.0,25559.1669,1,2022-05-21 23:07:19
533.1,4539.6579,1,2022-05-21 23:07:19
533.2,120293.8866,1,2022-05-21 23:07:19
533.3,1020.6283,1,2022-05-21 23:07:19
533.4,41753.7465,1,2022-05-21 23:07:19
532.7,5557.0436,0,2022-05-21 23:07:22
532.6,2448.0553,0,2022-05-21 23:07:22
532.5,6123.587,0,2022-05-21 23:07:22
532.4,17761.3969,0,2022-05-21 23:07:22
532.3,6384.4086,0,2022-05-21 23:07:22
533.0,25559.1669,1,2022-05-21 23:07:22
533.1,4539.6579,1,2022-05-21 23:07:22
533.2,116991.8866,1,2022-05-21 23:07:22
533.3,1020.6283,1,2022-05-21 23:07:22
533.4,41753.7465,1,2022-05-21 23:07:22
532.7,5557.0436,0,2022-05-21 23:07:24
532.6,2448.0553,0,2022-05-21 23:07:24
532.5,6123.587,0,2022-05-21 23:07:24
532.4,17761.3969,0,2022-05-21 23:07:24
532.3,6384.4086,0,2022-05-21 23:07:24
533.0,25559.1669,1,2022-05-21 23:07:24
533.1,4539.6579,1,2022-05-21 23:07:24
533.2,116991.8866,1,2022-05-21 23:07:24
533.3,1020.6283,1,2022-05-21 23:07:24
533.4,41753.7465,1,2022-05-21 23:07:24
532.7,5557.0436,0,2022-05-21 23:07:26
532.6,2448.0553,0,2022-05-21 23:07:26
532.5,6123.587,0,2022-05-21 23:07:26
532.4,17761.3969,0,2022-05-21 23:07:26
532.3,6384.4086,0,2022-05-21 23:07:26
533.0,25559.1669,1,2022-05-21 23:07:26
533.1,4539.6579,1,2022-05-21 23:07:26
533.2,116991.8866,1,2022-05-21 23:07:26
533.3,1020.6283,1,2022-05-21 23:07:26
533.4,41753.7465,1,2022-05-21 23:07:26
532.7,5557.0436,0,2022-05-21 23:07:28
532.6,2448.0553,0,2022-05-21 23:07:28
532.5,6123.587,0,2022-05-21 23:07:28
532.4,17761.3969,0,2022-05-21 23:07:28
532.3,6384.4086,0,2022-05-21 23:07:28
533.0,25559.1669,1,2022-05-21 23:07:28
533.1,4539.6579,1,2022-05-21 23:07:28
533.2,116991.8866,1,2022-05-21 23:07:28
533.3,1020.6283,1,2022-05-21 23:07:28
533.4,41753.7465,1,2022-05-21 23:07:28
532.7,5557.0436,0,2022-05-21 23:07:31
532.6,2448.0553,0,2022-05-21 23:07:31
532.5,6123.587,0,2022-05-21 23:07:31
532.4,17761.3969,0,2022-05-21 23:07:31
532.3,6384.4086,0,2022-05-21 23:07:31
533.0,25559.1669,1,2022-05-21 23:07:31
533.1,4539.6579,1,2022-05-21 23:07:31
533.2,116991.8866,1,2022-05-21 23:07:31
533.3,1020.6283,1,2022-05-21 23:07:31
533.4,41753.7465,1,2022-05-21 23:07:31
532.7,5557.0436,0,2022-05-21 23:07:33
532.6,2448.0553,0,2022-05-21 23:07:33
532.5,6123.587,0,2022-05-21 23:07:33
532.4,17761.3969,0,2022-05-21 23:07:33
532.3,6384.4086,0,2022-05-21 23:07:33
533.0,25559.1669,1,2022-05-21 23:07:33
533.1,4539.6579,1,2022-05-21 23:07:33
533.2,116991.8866,1,2022-05-21 23:07:33
533.3,1020.6283,1,2022-05-21 23:07:33
533.4,41753.7465,1,2022-05-21 23:07:33
532.7,24888.4612,0,2022-05-21 23:07:35
532.6,3504.6139,0,2022-05-21 23:07:35
532.5,6123.587,0,2022-05-21 23:07:35
532.4,17761.3969,0,2022-05-21 23:07:35
532.3,6384.4086,0,2022-05-21 23:07:35
533.1,4539.6579,1,2022-05-21 23:07:35
533.2,39268.8638,1,2022-05-21 23:07:35
533.3,268976.7555,1,2022-05-21 23:07:35
533.4,37598.7465,1,2022-05-21 23:07:35
533.5,1019.2171,1,2022-05-21 23:07:35
532.7,26867.9672,0,2022-05-21 23:07:37
532.6,3504.6139,0,2022-05-21 23:07:37
532.5,6270.3172,0,2022-05-21 23:07:37
532.4,17761.3969,0,2022-05-21 23:07:37
532.3,83256.7679,0,2022-05-21 23:07:37
533.0,554.7198,1,2022-05-21 23:07:37
533.1,4539.6579,1,2022-05-21 23:07:37
533.2,39122.1767,1,2022-05-21 23:07:37
533.3,269980.3252,1,2022-05-21 23:07:37
533.4,37598.7465,1,2022-05-21 23:07:37
532.7,26867.9672,0,2022-05-21 23:07:40
532.6,3504.6139,0,2022-05-21 23:07:40
532.5,6270.3172,0,2022-05-21 23:07:40
532.4,17761.3969,0,2022-05-21 23:07:40
532.3,83256.7679,0,2022-05-21 23:07:40
533.0,554.7198,1,2022-05-21 23:07:40
533.1,4539.6579,1,2022-05-21 23:07:40
533.2,39122.1767,1,2022-05-21 23:07:40
533.3,269980.3252,1,2022-05-21 23:07:40
533.4,37598.7465,1,2022-05-21 23:07:40
532.7,26867.9672,0,2022-05-21 23:07:42
532.6,3504.6139,0,2022-05-21 23:07:42
532.5,6270.3172,0,2022-05-21 23:07:42
532.4,17761.3969,0,2022-05-21 23:07:42
532.3,83256.7679,0,2022-05-21 23:07:42
533.0,554.7198,1,2022-05-21 23:07:42
533.1,4539.6579,1,2022-05-21 23:07:42
533.2,39122.1767,1,2022-05-21 23:07:42
533.3,269980.3252,1,2022-05-21 23:07:42
533.4,37598.7465,1,2022-05-21 23:07:42
532.7,26867.9672,0,2022-05-21 23:07:44
532.6,3504.6139,0,2022-05-21 23:07:44
532.5,6270.3172,0,2022-05-21 23:07:44
532.4,17761.3969,0,2022-05-21 23:07:44
532.3,83256.7679,0,2022-05-21 23:07:44
533.0,554.7198,1,2022-05-21 23:07:44
533.1,4539.6579,1,2022-05-21 23:07:44
533.2,39122.1767,1,2022-05-21 23:07:44
533.3,223248.3252,1,2022-05-21 23:07:44
533.4,37598.7465,1,2022-05-21 23:07:44
532.7,15888.4612,0,2022-05-21 23:07:46
532.6,3504.6139,0,2022-05-21 23:07:46
532.5,6270.3172,0,2022-05-21 23:07:46
532.4,17761.3969,0,2022-05-21 23:07:46
532.3,83256.7679,0,2022-05-21 23:07:46
533.0,554.7198,1,2022-05-21 23:07:46
533.1,4539.6579,1,2022-05-21 23:07:46
533.2,39122.1767,1,2022-05-21 23:07:46
533.3,223248.3252,1,2022-05-21 23:07:46
533.4,37598.7465,1,2022-05-21 23:07:46
532.4,2631.6493,0,2022-05-21 23:07:49
532.3,6384.4086,0,2022-05-21 23:07:49
532.2,89515.5818,0,2022-05-21 23:07:49
532.1,2459.8158,0,2022-05-21 23:07:49
532.0,167993.0085,0,2022-05-21 23:07:49
532.6,49445.2405,1,2022-05-21 23:07:49
532.7,92832.1085,1,2022-05-21 23:07:49
532.8,6452.4655,1,2022-05-21 23:07:49
532.9,39638.6194,1,2022-05-21 23:07:49
533.0,116208.7172,1,2022-05-21 23:07:49
532.3,4167.4063,0,2022-05-21 23:07:51
532.2,52062.3983,0,2022-05-21 23:07:51
532.1,3615.252,0,2022-05-21 23:07:51
532.0,167993.0085,0,2022-05-21 23:07:51
531.9,39598.8235,0,2022-05-21 23:07:51
532.6,30052.1655,1,2022-05-21 23:07:51
532.7,49753.2143,1,2022-05-21 23:07:51
532.8,41845.7031,1,2022-05-21 23:07:51
532.9,39638.6194,1,2022-05-21 23:07:51
533.0,116357.5424,1,2022-05-21 23:07:51
532.3,4167.4063,0,2022-05-21 23:07:53
532.2,52062.3983,0,2022-05-21 23:07:53
532.1,3615.252,0,2022-05-21 23:07:53
532.0,167993.0085,0,2022-05-21 23:07:53
531.9,39598.8235,0,2022-05-21 23:07:53
532.6,30052.1655,1,2022-05-21 23:07:53
532.7,32188.724,1,2022-05-21 23:07:53
532.8,4392.5196,1,2022-05-21 23:07:53
532.9,77091.8029,1,2022-05-21 23:07:53
533.0,116357.5424,1,2022-05-21 23:07:53
532.3,5331.0551,0,2022-05-21 23:07:55
532.2,52062.3983,0,2022-05-21 23:07:55
532.1,3615.252,0,2022-05-21 23:07:55
532.0,217446.192,0,2022-05-21 23:07:55
531.9,39598.8235,0,2022-05-21 23:07:55
532.6,10659.0905,1,2022-05-21 23:07:55
532.7,32188.724,1,2022-05-21 23:07:55
532.8,1915.3131,1,2022-05-21 23:07:55
532.9,53194.8438,1,2022-05-21 23:07:55
533.0,116357.5424,1,2022-05-21 23:07:55
532.3,4167.4063,0,2022-05-21 23:07:57
532.2,52062.3983,0,2022-05-21 23:07:57
532.1,3615.252,0,2022-05-21 23:07:57
532.0,217446.192,0,2022-05-21 23:07:57
531.9,39598.8235,0,2022-05-21 23:07:57
532.5,6763.0455,1,2022-05-21 23:07:57
532.6,10657.0267,1,2022-05-21 23:07:57
532.7,45689.5275,1,2022-05-21 23:07:57
532.8,1915.3131,1,2022-05-21 23:07:57
532.9,156739.3608,1,2022-05-21 23:07:57
532.3,4167.4063,0,2022-05-21 23:08:00
532.2,57062.3983,0,2022-05-21 23:08:00
532.1,3615.252,0,2022-05-21 23:08:00
532.0,217446.192,0,2022-05-21 23:08:00
531.9,39598.8235,0,2022-05-21 23:08:00
532.5,5143.0455,1,2022-05-21 23:08:00
532.6,10657.0267,1,2022-05-21 23:08:00
532.7,45689.5275,1,2022-05-21 23:08:00
532.8,1915.3131,1,2022-05-21 23:08:00
532.9,156739.3608,1,2022-05-21 23:08:00
532.3,4167.4063,0,2022-05-21 23:08:02
532.2,57062.3983,0,2022-05-21 23:08:02
532.1,3615.252,0,2022-05-21 23:08:02
532.0,217446.192,0,2022-05-21 23:08:02
531.9,39598.8235,0,2022-05-21 23:08:02
532.5,5143.0455,1,2022-05-21 23:08:02
532.6,10657.0267,1,2022-05-21 23:08:02
532.7,45689.5275,1,2022-05-21 23:08:02
532.8,1915.3131,1,2022-05-21 23:08:02
532.9,156739.3608,1,2022-05-21 23:08:02
532.3,4167.4063,0,2022-05-21 23:08:04
532.2,57062.3983,0,2022-05-21 23:08:04
532.1,3615.252,0,2022-05-21 23:08:04
532.0,67446.192,0,2022-05-21 23:08:04
531.9,39598.8235,0,2022-05-21 23:08:04
532.5,5143.0455,1,2022-05-21 23:08:04
532.6,10657.0267,1,2022-05-21 23:08:04
532.7,45689.5275,1,2022-05-21 23:08:04
532.8,1915.3131,1,2022-05-21 23:08:04
532.9,141482.3608,1,2022-05-21 23:08:04
532.3,4167.4063,0,2022-05-21 23:08:06
532.2,57062.3983,0,2022-05-21 23:08:06
532.1,3615.252,0,2022-05-21 23:08:06
532.0,67446.192,0,2022-05-21 23:08:06
531.9,39598.8235,0,2022-05-21 23:08:06
532.5,5143.0455,1,2022-05-21 23:08:06
532.6,10657.0267,1,2022-05-21 23:08:06
532.7,45689.5275,1,2022-05-21 23:08:06
532.8,1915.3131,1,2022-05-21 23:08:06
532.9,141482.3608,1,2022-05-21 23:08:06
532.5,765.6078,0,2022-05-21 23:08:09
532.3,4167.4063,0,2022-05-21 23:08:09
532.2,57062.3983,0,2022-05-21 23:08:09
532.1,3615.252,0,2022-05-21 23:08:09
532.0,67446.192,0,2022-05-21 23:08:09
